ID,LONG,LAT,SETCENS,AREAP,CODDIST,DISTRITO,CODSUBPREF,SUBPREF,REGIAO5,REGIAO8,NOME,ESPACO,ENDERECO,TELEFONE,BAIRRO,CEP,CT_TIPO,CT_DEPADM,INAUGURACAO,ASSENTOS,,,,
130,-46634349,-23545121,355030878000006,3550308005001,80,SE,9,SE,Centro,Centro,Espaço Cultural da Bolsa de Mercadorias & Fut,,Praça Antônio Prado 48,3119-2000,Centro,,3,4
131,-46631547,-23549439,355030878000004,3550308005001,80,SE,9,SE,Centro,Centro,Espaço Cultural Classes Laboriosas,,"Rua Roberto Simonsen, 22",3242-3800,Sé,,3,4
132,-46639659,-23569642,355030849000103,3550308005008,49,LIBERDADE,9,SE,Centro,Centro,Centro Cultural São Paulo - piso Caio Graco,,Rua Vergueiro 1000,3277-3611 r. 260,Liberdade,,4,1
133,-46658242,-23558225,355030826000108,3550308005013,26,CONSOLACAO,9,SE,Centro,Centro,Espaço Cultural Mário Pedrosa,Galeria de Arte,Rua Frei Caneca 1402 - Térreo,3253-2331,Consolação,,4,1
134,-46642036,-23547475,355030866000003,3550308005003,67,REPUBLICA,9,SE,Centro,Centro,Biblioteca Mário de Andrade,,Rua da Consolação 94,3256-5777,Cerqueira Cesar,,4,1
135,-46667392,-23525450,355030806000003,3550308005029,06,BARRA FUNDA,8,LAPA,Oeste,Oeste,Memorial da América Latina,Galeria Marta Traba,Av. Auro Soares de Moura Andrade 664,3823-4600,Barra Funda,,4,2
136,-46633200,-23549518,355030878000004,3550308005001,80,SE,9,SE,Centro,Centro,Estação Sé do Metrô,,Praça da Sé S/N,,Centro,,4,2
137,-46639187,-23534278,355030869000100,3550308005014,70,SANTA CECILIA,9,SE,Centro,Centro,Galeria de Exposições do Complexo Júlio Prest,,Rua Mauá 51,3031-2126,Luz,,4,2
138,-46617519,-23543499,355030810000004,3550308005005,10,BRAS,25,MOOCA,Leste,Leste 1,Estação Brás - CPTN e METRÔ - mezanino,,Rua Domingos Paiva S/N,3272-0941,Brás,,4,2
139,-46626019,-23515174,355030870000058,3550308005064,71,SANTANA,5,SANTANA-TUCURUVI,Norte,Norte 2,Arquivo do Estado,,Rua Voluntários da Pátria 596,6221-4785,Santana,,4,2
140,-46701516,-23629296,355030871000072,3550308005174,72,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,Câmara Americana de Comércio de São Paulo,,Rua da Paz 1431,,Chácara Santo Ant,,4,4
141,-46705214,-23616107,355030854000052,3550308005104,55,MORUMBI,10,BUTANTA,Oeste,Oeste,Pinakotheke São Paulo,,Rua Ministro Nelson Hungria 200,3758-5202,Parque Real,,4,4
142,-46696472,-23622297,355030871000073,3550308005174,72,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,Espaço Burle Marx - Saraiva Magastore,,Av. Roque Petroni Jr. 1080 - Térreo,5181-7674,Jardim das Acácia,,4,4
143,-46695206,-23620726,355030835000129,3550308005050,34,ITAIM BIBI,11,PINHEIROS,Oeste,Oeste,Galpão 15,,Rua Prof. José Leite  e Oiticica 237,3755-0573,Vila Gertrudes,,4,4
144,-46693488,-23619782,355030835000186,3550308005050,34,ITAIM BIBI,11,PINHEIROS,Oeste,Oeste,Galeira Multipla de Arte,,Av. Morumbi 7986,5041-0157,Brooklin,,4,4
145,-46690334,-23595393,355030835000035,3550308005050,34,ITAIM BIBI,11,PINHEIROS,Oeste,Oeste,Workplace Funchal,,Rua Funchal. 538,3849-0136,Vila Olímpia,,4,4
146,-46681519,-23598208,355030835000001,3550308005102,34,ITAIM BIBI,11,PINHEIROS,Oeste,Oeste,Galeria Brito Cimino,,Rua Gomes de Carvalho. 842,3842-0634,Vila Olímpia,,4,4
147,-46675210,-23617668,355030815000135,3550308005100,15,CAMPO BELO,14,SANTO AMARO,Sul,Sul 2,Casa da Fotografia Fuji,,Rua Vereador José Diniz 3400,5091-4077,Santo Amaro,,4,4
148,-46698195,-23584074,355030854000029,3550308005104,55,MORUMBI,10,BUTANTA,Oeste,Oeste,Jockey Club de São Paulo,Salão Luiz Nazareno,Av. Lineu de Paula Machado 1263 - 10,3816-4011 r 126/,Cidade Jardim,,4,4
149,-46687078,-23576713,355030862000100,3550308005053,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Shopping Iguatemi - espaço fashion,,Av. Brigadeiro Faria Lima 2232,3038-6000,Jardim Paulistano,,4,4
150,-46684579,-23580969,355030862000120,3550308005053,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Ricardo Camargo Galeria,,Rua Frei Galvão 121,3031-3879,Jardim Paulistano,,4,4
151,-46691725,-23562323,355030862000019,3550308005052,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Fnac Pinheiros,,Av. Pedroso de Morais 858,3097-0022,Pinheiros,,4,4
152,-46687343,-23568354,355030862000067,3550308005052,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Paparazzi,,Av. Pedroso de Morais 100,3816-5520,Pinheiros,,4,4
153,-46678827,-23575985,355030862000113,3550308005053,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Nara Roesler,,Av. Europa 655,3063-2344,Jardim Europa,,4,4
154,-46678731,-23575893,355030862000113,3550308005053,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Galeria Thomas Cohn,,Av. Europa 641,3083-3355,Jardim Europa,,4,4
155,-46681132,-23571501,355030862000161,3550308005053,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Valu Oria,,Rua Gabriel Monteiro da Silva 1403,3083-0811,Jardim América,,4,4
156,-46680668,-23570649,355030862000096,3550308005053,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Galeria Gravura Brasileira,,Rua Gabriel Monteiro da Silva 1325,3064-8779,Jardim América,,4,4
157,-46680621,-23570606,355030862000096,3550308005053,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Atelier Gravura Brasileira,,Rua Gabriel Monteiro da Silva 1325,3064-87790,Jardim América,,4,4
158,-46684100,-23561712,355030862000034,3550308005052,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Espaço Virgílio,,Rua Dr. Vigílio de Cavalho Pinto 426,3062-9446,Pinheiros,,4,4
159,-46675860,-23579250,355030835000131,3550308005051,34,ITAIM BIBI,11,PINHEIROS,Oeste,Oeste,Espaço Paulo Mitchell,,Rua da Mata 70,3079-0333,Itaim Bibi,,4,4
160,-46665858,-23580660,355030845000072,3550308005024,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Panamericana Escola de Arte e Design,,Rua Groelândia 77,3885-7890,Jardim Paulista,,4,4
161,-46677964,-23560259,355030845000079,3550308005024,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Galeria  Val de Almeida Jr.,,Rua Artur de Azevedo 613,5096-1175,Pinheiros,,4,4
162,-46674779,-23562827,355030845000076,3550308005024,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Barô Senna,,Rua Gabriel Monteiro da Silva 296,3061-9224,Jardim Europa,,4,4
163,-46674255,-23562474,355030845000076,3550308005024,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Portal Galeria,,Rua Estados Unidos 2241,3081-0339,Jardim América,,4,4
164,-46674404,-23562110,355030845000076,3550308005024,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Nova André Galeria,,Rua Estados Unidos 2280,3081-6664,Jardim América,,4,4
165,-46674065,-23561969,355030845000083,3550308005025,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Espaço 689,,Alameda Gabriel Monteiro da Silva 68,3062-3808,Jardim América,,4,4
166,-46669234,-23570523,355030845000025,3550308005024,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Casa Amarela,,Rua Bolívia 370,3064-6393,Jardim América,,4,4
167,-46669322,-23565474,355030845000011,3550308005025,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Dan Galeria,,Rua Estados Unidos 1638,3083-4600,Jardim América,,4,4
168,-46666077,-23564874,355030845000002,3550308005024,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Galeria Arvani Arte,,Rua Oscar Freire 540,3082-1927,Cerqueira Cesar,,4,4
169,-46665799,-23565115,355030845000002,3550308005024,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Luísa Strina,,Rua Oscar Freire 502,3088-2471,Cerqueira Cesar,,4,4
170,-46668640,-23560548,355030845000086,3550308005025,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,La Galerie Francine,,Al. Lorena 1998,3088-7540,Jardim Paulista,,4,4
171,-46665363,-23565735,355030845000010,3550308005024,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Galeria Milan,,Rua Rio Preto63,3062-5722,Cerqueira Cesar,,4,4
172,-46663922,-23565823,355030845000007,3550308005024,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Galeria Mônica Figueiras,,Rua Ministro Rocha Azevedo 927,3082-5292,Cerqueira Cesar,,4,4
173,-46663117,-23566838,355030845000020,3550308005024,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,RPA,,Rua Peixoto Gomide 1789,3064-3405,Jardim Paulista,,4,4
174,-46691863,-23554445,355030862000025,3550308005054,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Galeira Fortes Vilaça,,Rua Fradique Coutinho 1500,3032-7066,Pinheiros,,4,4
175,-46688841,-23558747,355030862000008,3550308005054,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Atelier Piratininga,,Rua Fradique Coutinho 934,3816-6891,Vila Madalena,,4,4
176,-46687090,-23553895,355030862000052,3550308005054,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,A Estufa,,Rua Wisard53,3814-2300,Vila Madalena,,4,4
177,-46676215,-23559205,355030845000082,3550308005024,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Gabinete de Arte Raquel Amaud,,Rua Artur de Azevedo 401,3083-6322,Cerqueira Cesar,,4,4
178,-46665488,-23559349,355030845000173,3550308005025,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Galeria Paulistana,,Alameda Franca 1430,3063-4643,Jardim Paulista,,4,4
179,-46661984,-23559978,355030845000057,3550308005024,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Aogosto Augusta,,Rua Augusta 2161,3082-1830,Jardim Paulista,,4,4
180,-46664259,-23554654,355030826000039,3550308005013,26,CONSOLACAO,9,SE,Centro,Centro,Galeria Vermelho,,Rua Minas Gerais 350,3257-2033,Centro,,4,4
181,-46663120,-23548807,355030826000007,3550308005013,26,CONSOLACAO,9,SE,Centro,Centro,Casa,,Rua Itápolis 1468,3821-6900,Pacaembu,,4,4
182,-46665712,-23531164,355030806000014,3550308005029,06,BARRA FUNDA,8,LAPA,Oeste,Oeste,Caribé Galeria de Arte,,Rua Monte Alegre 47,3862-6362,Perdizes,,4,4
183,-46652566,-23579446,355030832000036,3550308005049,53,MOEMA,12,VILA MARIANA,Sul,Sul 1,Jacques Ardies,,Rua do Livramento 221,3051-3625,Ibirapuera,,4,4
184,-46661194,-23564932,355030845000018,3550308005024,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Adriana Penteado Arte Contemporânea,,Rua Peixoto Gomide 1503,3081-1012,Jardim Paulista,,4,4
185,-46660537,-23564816,355030845000017,3550308005024,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Ana Cláudia Roso Escritório de Arte,,Rua José Maria Lisboa 1008 - Sobrelo,3063-3707,Jardim Paulista,,4,4
186,-46656576,-23566823,355030845000103,3550308005023,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Galeria Vanbax,,Rua Pamplona 1135,251-1374,Jardim Paulista,,4,4
187,-46654321,-23562873,355030845000098,3550308005023,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Centro Cultural FIESP - Galeria de Arte do Sesi,,Av. Paulista 1313,3146-7405,Bela Vista,,4,4
188,-46639667,-23589060,355030890000229,3550308005021,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,Faculdade  Belas Artes de São Paulo,,Rua Álvaro Alvim 76,5576-7300,Vila Mariana,,4,4
189,-46647282,-23559031,355030807000011,3550308005010,07,BELA VISTA,9,SE,Centro,Centro,Galeria Deco,,Rua dos Franceses 153,289-7067,Bela Vista,,4,4
190,-46651961,-23551490,355030826000066,3550308005013,26,CONSOLACAO,9,SE,Centro,Centro,Escritório de Arte Augusta 664,,Rua Augusta 664,3346-4504,Consolação,,4,4
191,-46650829,-23545666,355030826000081,3550308005012,26,CONSOLACAO,9,SE,Centro,Centro,Centro Universitário Maria Antônia,,Rua Maria Antônia 294,3255-5538,Vila Buarque,,4,4
192,-46650035,-23541190,355030869000103,3550308005014,70,SANTA CECILIA,9,SE,Centro,Centro,Galeria 1020 x 360,,Rua Jaguaribe 262,3362-0468,Santa Cecília,,4,4
193,-46639366,-23548517,355030866000004,3550308005002,67,REPUBLICA,9,SE,Centro,Centro,Marília Razuk Galeria de Arte,,Av. Nove de Julho 5719 loja 2,3079-0853,Itaim Bibi,,4,4
194,-46633318,-23548667,355030878000005,3550308005001,80,SE,9,SE,Centro,Centro,Centro Cultural da Caixa - Conjunto Nacional,,Av. Paulista 2083,3171-1725,Jardim Paulista,,4,4
195,-46636552,-23546994,355030878000006,3550308005001,80,SE,9,SE,Centro,Centro,Museu de Arte de São Paulo - MASP - Galeria P,,Vale do Anhangabaú c/ Praça Patriarc,,Centro,,4,4
196,-46634349,-23545121,355030878000006,3550308005001,80,SE,9,SE,Centro,Centro,Espaço Cultural da Bolsa,,Pça. Antônio Prado 48,3119-2404,Centro,,4,4
197,-46644989,-23541980,355030866000060,3550308005003,67,REPUBLICA,9,SE,Centro,Centro,Casa Triângulo,,Rua Bento de Freitas 33,3331-5910,Vila Buarque,,4,4
198,-46645206,-23529872,355030869000098,3550308005014,70,SANTA CECILIA,9,SE,Centro,Centro,Espaço Porto Seguro de Fotografia,,Rua Barão de Piracicaba 740,,Campos Elíseos,,4,4
199,-46559407,-23535837,355030880000030,3550308005036,82,TATUAPE,25,MOOCA,Leste,Leste 1,Espaço de Artes Unicid,,Rua Cesário Galeno 475,6190-1310,Tatuapé,,4,4
200,-46712308,-23611140,355030854000062,3550308005104,55,MORUMBI,10,BUTANTA,Oeste,Oeste,Capela do Morumbi - integra Museu da Cid. SP,,Av. Morumbi 5387,3772-4301,Morumbi,05650-00,5,1
201,-46720792,-23583702,355030812000135,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Museu do Folclore - Casa do Sertanista,,Praça Dr. Enio Barbosas/n,3721-8671,Butantã,,5,1
202,-46709586,-23560764,355030812000053,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Casa do Bandeirante,,Pça. Monteiro Lobato s/n,3031-0920,Butantã,05506-03,5,1
203,-46644292,-23650056,355030838000025,3550308005095,37,JABAQUARA,15,JABAQUARA,Sul,Sul 1,Museu do Sítio da Ressaca,,Rua Nadra Raffoul s/n,577-5461,Jabaquara,,5,1
204,-46639678,-23569660,355030849000103,3550308005008,49,LIBERDADE,9,SE,Centro,Centro,Pinacoteca Municipal - Centro Cultural são Paulo,,Rua Vergueiro 1000,3277-3277,Liberdade,,5,1
205,-46648628,-23544388,355030826000098,3550308005012,26,CONSOLACAO,9,SE,Centro,Centro,Acervo Monteiro Lobato,,Rua General Jardim 485,256-4122,Consolação,,5,1
206,-46636969,-23546461,355030878000006,3550308005001,80,SE,9,SE,Centro,Centro,Museu do Teatro Municipal,,Baixos do Viaduto do Chá s/n,3241-3815,Centro,01049-00,5,1
207,-46631845,-23548390,355030878000001,3550308005001,80,SE,9,SE,Centro,Centro,Casa no 1,,Rua Roberto Simonsen 136 - B,3105-2030,Centro,01017-02,5,1
208,-46631840,-23548385,355030878000001,3550308005001,80,SE,9,SE,Centro,Centro,"Museu da Cidade de São Paulo ""Solar da Marquesa",,R. Roberto Simonsen 136 - Pátio do C,3106-2218,Centro,01017-02,5,1
209,-46632586,-23529738,355030809000012,3550308005004,09,BOM RETIRO,9,SE,Centro,Centro,Casa da Memória Paulistana,,Pça. Cel. Fernando Prestes 152,3326-1010  r.2013,Luz,01124-06,5,1
210,-46609959,-23582308,355030834000009,3550308005019,33,IPIRANGA,13,IPIRANGA,Sul,Sul 1,Espaço Museológico do Monumento à Independênc,,Parque da Independência S/N,6168-0012,Ipiranga,04261-07,5,1
211,-46610371,-23578381,355030834000009,3550308005019,33,IPIRANGA,13,IPIRANGA,Sul,Sul 1,Capela Imperial/Casa do Grito,,Parque da Independência S/N,6168-0012,Ipiranga,04261-07,5,1
212,-46624983,-23524427,355030809000020,3550308005004,57,PARI,25,MOOCA,Leste,Leste 1,Museu dos Transportes Públicos Gaetano Ferolla,,Av. Cruzeiro do Sul 780 Estação Armê,227-5860/2963,Pari,,5,1
213,-46577999,-23569512,355030801000051,3550308005039,01,AGUA RASA,25,MOOCA,Leste,Leste 1,Museu Padre José de  Anchieta,,Praça Pátio do Colégio 84,3105-6899,Centro,,5,1
214,-46468383,-23569687,355030857000078,3550308005205,58,PARQUE DO CARMO,27,ITAQUERA,Leste,Leste 2,Museu do Meio Ambiente  - Parque do Carmo,,Av. Afonso de Sampaio e Souza 951,6748-0010,Jd. Nossa do Carm,,5,1
215,-46723138,-23594241,355030894000253,3550308005179,96,VILA SONIA,10,BUTANTA,Oeste,Oeste,Museu da Anatomia  Veterinária - MAV,,Av. Prof. Lúcio Martins Rodrigues Tr,3818-4234,Cidade Universitá,,5,2
216,-46712266,-23605236,355030854000015,3550308005104,55,MORUMBI,10,BUTANTA,Oeste,Oeste,Acervo do Palácio dos Bandeirantes,,Av. Morumbi 4500,3845-3263,Morumbi,,5,2
217,-46739389,-23564193,355030812000020,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Museu de Anatomia Humana,,Edif.  Biomédicas III - sala 4 - Av.,3818-7360,Cidade Universitá,,5,2
218,-46731436,-23560223,355030812000038,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Museu Oceanográfico,,Praça Oceanográfico 19 - USP,3818-6587,Cidade Universitá,,5,2
219,-46740054,-23558807,355030812000038,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Museu de Arqueologia  e Etnologia,,Av. Prof. Almeida Prado 1466,3818-4905,Cidade Universitá,,5,2
220,-46732587,-23548670,355030841000025,3550308005108,40,JAGUARE,8,LAPA,Oeste,Oeste,Fundação Museu Tecnologia de São Paulo,,Av. Eng. Bllinvs 526,3768-5785,Jaguaré,,5,2
221,-46719863,-23565731,355030812000025,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Museu Histórico de Instituto Butantã,,Av. Dr. Vital Brasil 1500,3726-7222,Butantã,,5,2
222,-46715752,-23568056,355030812000025,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Museu do Instituto Biológico,,Av. Vital Brasil 1500,3726-7222,Butantã,,5,2
223,-46715444,-23563749,355030812000025,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Paço das Artes,,Av. da Universidade 1 - USP,3814-4832,Cidade Universitá,,5,2
224,-46715088,-23562092,355030812000038,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Museu da Educação e do Brinquedo,,Av. da Universidade 308 bloco B sala,3818-3351,Cidade Universitá,,5,2
225,-46721859,-23559590,355030812000038,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Museu de Arte Contemporânea - MAC,,Rua Reitoria 160  - Prédio Novo da R,3818-3039,Cidade Universitá,,5,2
226,-46719978,-23558727,355030812000052,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Instituto de Estudos Brasileiros da USP,,Av. Prof. Mello Moraes travessa 8 14,3818-3427,Cidade Universitá,,5,2
227,-46719760,-23556752,355030812000038,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,Coleção Mário de Andrade,,Av.. Professor Melo Moraes 1235 - bl,815-3106,Cidade Universitá,,5,2
228,-46684027,-23580438,355030862000114,3550308005053,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Museu da Casa Brasileira,,Av. Brig. Faria Lima 2705,3032-3727,Jardim Paulistano,,5,2
229,-46663833,-23587296,355030832000033,3550308005049,53,MOEMA,12,VILA MARIANA,Sul,Sul 1,Museu da aeronáutica,,Pavilhão Lucas Garcez - Parque Ibira,570-3915,Ibirapuera,,5,2
230,-46672150,-23554191,355030845000171,3550308005025,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Museu Técnico Científico Oscar Freire,,Rua Teodoro Sampaio 115,3085-9677,Cerqueira Cesar,,5,2
231,-46669921,-23554270,355030845000171,3550308005025,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,Museu Histórico de Faculdade de Medicina da USP(,,Av.Dr. Arnaldo 455 Prédio Principal,3066-7249,Jardim Paulista,,5,2
232,-46674201,-23546039,355030860000054,3550308005026,61,PERDIZES,8,LAPA,Oeste,Oeste,Casa Guilherme de Almeida,,Rua Macapá 187,3673-1883,Sumaré,,5,2
233,-46667693,-23529396,355030806000015,3550308005029,06,BARRA FUNDA,8,LAPA,Oeste,Oeste,Museu Geológico do Estado,,Av. Francisco Matarazzo 455 Parque d,3673-6797,Barra Funda,,5,2
234,-46697189,-23521487,355030848000011,3550308005058,48,LAPA,8,LAPA,Oeste,Oeste,Estação Ciência - USP,,Rua Guaicurus 1274/1394,3673-7022,Lapa,,5,2
235,-46667392,-23525464,355030806000003,3550308005029,06,BARRA FUNDA,8,LAPA,Oeste,Oeste,Memorial da América Latina,,Avenida Auro Soares de Moura Andrade,3823-9611,Barra Funda,,5,2
236,-46624997,-23639111,355030827000140,3550308005091,27,CURSINO,13,IPIRANGA,Sul,Sul 1,Museu Botânico Dr. João Babosa Rodrigues,,Av. Miguel Estáfano3687,5584-6300,Saúde,,5,2
237,-46652282,-23584735,355030832000012,3550308005049,53,MOEMA,12,VILA MARIANA,Sul,Sul 1,Museu do Crime,,Pça. Reynaldo Porchat 219 Portão 1 -,3813-2233,Cidade Universitá,,5,2
238,-46652511,-23551261,355030826000142,3550308005013,26,CONSOLACAO,9,SE,Centro,Centro,Arquivo do Estado,,Rua Voluntários da Pátria 596,6221-4785,Santana,,5,2
239,-46637917,-23548424,355030878000005,3550308005001,80,SE,9,SE,Centro,Centro,Museu da Faculdade de Direito da USP,,Largo do São Francisco 95,3111-4033/4037,Centro,,5,2
240,-46633000,-23550685,355030878000004,3550308005001,80,SE,9,SE,Centro,Centro,Museu do Tribunal de Justiça,,Pça. da Sé S/N - Palácio da Justiça,3105-7533,Centro,,5,2
241,-46638474,-23534973,355030866000114,3550308005003,67,REPUBLICA,9,SE,Centro,Centro,Museu do Imaginário do Povo Brasileiro,,Largo General Osório 66,223-5217,Campos Elíseos,,5,2
242,-46633394,-23534026,355030809000012,3550308005004,09,BOM RETIRO,9,SE,Centro,Centro,Pinacoteca do Estado,,"Jardim da Luz, 2  Estação Tiradentes",229-9844,Bom Retiro,,5,2
243,-46631096,-23529855,355030809000023,3550308005004,09,BOM RETIRO,9,SE,Centro,Centro,Museu de Arte Sacra,,Av. Tiradentes 676,3326-3336,Bom Retiro,,5,2
244,-46610128,-23587837,355030834000009,3550308005019,33,IPIRANGA,13,IPIRANGA,Sul,Sul 1,Museu de Zoologia da USP,,Avenida Nazaré 481,6165-8100,Ipiranga,,5,2
245,-46609686,-23585771,355030834000009,3550308005019,33,IPIRANGA,13,IPIRANGA,Sul,Sul 1,Museu Paulista da Universidade de São Paulo (Mus,,Parque da Independência,6165-8000,Ipiranga,,5,2
246,-46613756,-23549563,355030810000051,3550308005005,10,BRAS,25,MOOCA,Leste,Leste 1,Memorial do Imigrante,,R. Visconde de Parnaíba 1316,6692-2497 / 6693-09,Brás,,5,2
247,-46628242,-23531424,355030809000023,3550308005004,09,BOM RETIRO,9,SE,Centro,Centro,Museu da Polícia Militar,,Rua Dr. Jorge Miranda 308,3311-9955,Bom Retiro,,5,2
248,-46633779,-23459002,355030851000119,3550308005130,51,MANDAQUI,5,SANTANA-TUCURUVI,Norte,Norte 2,Museu Florestal Octávio Veccchi,,Rua do Horto931,6231-8555,Tremembé,,5,2
249,-46705807,-23679435,355030879000013,3550308005220,81,SOCORRO,19,CAPELA DO SOCORRO,Sul,Sul 2,Museu do Computador,,Av. Rio Bonito 1.201,5521-3655,Interlagos,,5,4
250,-46710937,-23601615,355030854000098,3550308005104,55,MORUMBI,10,BUTANTA,Oeste,Oeste,Fundação Maria Luísa e Oscar Americano,,Av. Morumbi 4077,3742-0077 fax: 3746,Morumbi,,5,4
251,-46718373,-23535359,355030848000083,3550308005059,48,LAPA,8,LAPA,Oeste,Oeste,Museu do Relógio Professor Dimas de Melo Pimenta,,Av. Diógenes Ribeiro de Lima 2333,3022-7922,Alto de Pinheiros,,5,4
252,-46663805,-23587263,355030832000033,3550308005049,53,MOEMA,12,VILA MARIANA,Sul,Sul 1,Museu de Arte Moderna - MAM,,Marquise do Ibirapuera Parque do Ibi,5549-9888,Ibirapuera,,5,4
253,-46663716,-23584036,355030832000034,3550308005049,53,MOEMA,12,VILA MARIANA,Sul,Sul 1,Museu da Estrela - Casa dos Sonhos,,Av. República do Líbano501,3817-5677,Indianópolis,,5,4
254,-46675972,-23573059,355030862000110,3550308005053,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Museu Brasileiro da Escultura - MuBE,,Av. Europa 218 Fone: 3081-85611,3081-8611,Pinheiros,,5,4
255,-46675554,-23572676,355030862000110,3550308005053,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,Museu da Imagem e do Som - MIS,,Avenida Europa158,3085-1498,Jardim Europa,,5,4
256,-46662518,-23544314,355030826000007,3550308005013,26,CONSOLACAO,9,SE,Centro,Centro,Museu da Arte Brasileira,,Rua Alagoas 903 Pacaembu,3662-1662 R. 1123,Pacaembu,,5,4,,
257,-46673908,-23532768,355030860000071,3550308005026,61,PERDIZES,8,LAPA,Oeste,Oeste,Museu Contemporâneo das Invenções,,Av. Dr. Homem de Mello 1.109,3873-3211,Perdizes,,5,4,,
258,-46709778,-23522889,355030848000115,3550308005058,48,LAPA,8,LAPA,Oeste,Oeste,Museu Espírita,,Rua Guaricanga 357/359,3834-6225,Lapa,,5,4,,
259,-46634512,-23594477,355030890000056,3550308005046,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,Museu Lasar Segall,,Rua Berta 111,5574-7322 fax:  557,Vila Mariana,,5,4,,
260,-46597802,-23597945,355030834000080,3550308005084,33,IPIRANGA,13,IPIRANGA,Sul,Sul 1,Museu do Automóvel de São Paulo,,Rua 1822 1472,274-1687/6168-1900,Ipiranga,,5,4,,
261,-46655441,-23561279,355030807000098,3550308005009,07,BELA VISTA,9,SE,Centro,Centro,Museu de Arte de São Paulo Assis Chateaubrian -,,Av. Paulista 1578,251-5644,Jardim Paulista,,5,4,,
262,-46645571,-23569951,355030890000197,3550308005022,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,Itaú Numismática - Instituto Cultural Itaú,,"Av. Paulista ,149 - 90",5084-7272,Bela Vista,,5,4,,
263,-46636056,-23561236,355030849000088,3550308005008,49,LIBERDADE,9,SE,Centro,Centro,Museu Histórico da Imigração Japonesa,,Rua São Joaquim 381 - 7O 90 andares,279-5465,Liberdade,,5,4,,
264,-46646943,-23558993,355030807000012,3550308005010,07,BELA VISTA,9,SE,Centro,Centro,Museu Memórias do Bexiga,,Rua dos Ingleses 118,285-5009,Bela Vista,,5,4,,
